"Firstseen (UTC)";"Threat";"Malware";"Host";"URL";"Status";"Registrar";"IP address(es)";"ASN(s)";"Country"
"2017-09-29 12:03:01";"Distribution Site";"Locky";"awholeblueworld.com";"http://awholeblueworld.com/UYGjkdsc82R";"offline";"Tucows Domains Inc.";"66.36.173.215";"14265";"US"
"2017-09-29 12:02:44";"Distribution Site";"Locky";"peep-call.com";"http://peep-call.com/UYGjkdsc82R";"offline";"RegistryGate GmbH";"103.40.11.156";"38197";"HK"
"2017-09-29 12:02:33";"Distribution Site";"Locky";"autoecolejeanluc.com";"http://autoecolejeanluc.com/UYGjkdsc82R";"offline";"Gandi SAS";"178.20.66.207";"29608";"FR"
"2017-09-29 12:02:23";"Distribution Site";"Locky";"xploramail.com";"http://xploramail.com/UYGjkdsc82R";"offline";"Soluciones Corporativas IP; SL";"";"";""
"2017-09-29 05:45:05";"Distribution Site";"Locky";"qxr33qxr.com";"http://qxr33qxr.com/jhdgc63";"offline";"Tucows Domains Inc.";"67.210.102.240";"15244";"US"
"2017-09-29 05:44:30";"Distribution Site";"Locky";"yamanashi-jyujin.jp";"http://yamanashi-jyujin.jp/jhdgc63";"offline";"";"180.222.185.74";"131921";"JP"
"2017-09-29 05:43:32";"Distribution Site";"Locky";"ostiavolleyclub.it";"http://ostiavolleyclub.it/jhdgc63";"offline";"WIDE-REG";"198.55.29.67";"59447";"TR"
"2017-09-29 05:43:20";"Distribution Site";"Locky";"glostrap.com";"http://glostrap.com/jhdgc63";"offline";"TLDs; LLC dba SRSplus";"34.200.181.247";"14618";"US"
"2017-09-29 05:42:48";"Distribution Site";"Locky";"autoecoleautonome.com";"http://autoecoleautonome.com/jhdgc63";"offline";"Gandi SAS";"";"";""
"2017-09-29 05:35:38";"Distribution Site";"Locky";"henweekendsbirmingham.co.uk";"http://henweekendsbirmingham.co.uk/jhdgc63";"offline";"Pulsant (Scotland) Ltd";"77.111.216.46";"31727";"GB"
"2017-09-29 05:35:28";"Distribution Site";"Locky";"homecarpetshopping.com";"http://homecarpetshopping.com/jhdgc63";"offline";"NetEarth One Inc. d/b/a NetEarth";"208.79.200.218";"17054";"US"
"2017-09-29 05:35:16";"Distribution Site";"Locky";"jns.co.th";"http://jns.co.th/jhdgc63";"offline";"T.H.NIC Co.; Ltd.";"203.146.43.65";"9891";"TH"
"2017-09-29 05:35:00";"Distribution Site";"Locky";"autoecolecarces.com";"http://autoecolecarces.com/jhdgc63";"offline";"Gandi SAS";"193.227.248.241";"8218";"FR"
"2017-09-29 05:34:49";"Distribution Site";"Locky";"paulcruse.com";"http://paulcruse.com/jhdgc63";"offline";"Tucows Domains Inc.";"91.215.186.147";"15510";"GB"
"2017-09-29 05:34:39";"Distribution Site";"Locky";"lpdata.com";"http://lpdata.com/jhdgc63";"offline";"CSL Computer Service Langenbach GmbH d/b/a joker.com";"213.180.70.213";"197308";"SE"
"2017-09-29 05:34:20";"Distribution Site";"Locky";"richarddrakeconstruction.com";"http://richarddrakeconstruction.com/jhdgc63";"offline";"Tucows Domains Inc.";"";"";""
"2017-09-29 05:34:10";"Distribution Site";"Locky";"brandingforbuyout.com";"http://brandingforbuyout.com/jhdgc63";"offline";"GoDaddy.com; LLC";"23.236.62.147";"15169";"US"
"2017-09-29 05:33:59";"Distribution Site";"Locky";"bit-chasers.com";"http://bit-chasers.com/jhdgc63";"offline";"eNom; Inc.";"";"";""
"2017-09-29 05:33:27";"Distribution Site";"Locky";"sherylbro.net";"http://sherylbro.net/p66/jhdgc63";"offline";"Eranet International Limited";"";"";""
"2017-09-28 05:48:04";"Distribution Site";"Locky";"consultingfranquean.com";"http://consultingfranquean.com/d8743fgh";"offline";"OVH";"151.80.184.39";"16276";"FR"
"2017-09-28 05:47:53";"Distribution Site";"Locky";"dic-astra.com";"http://dic-astra.com/d8743fgh";"offline";"PT ARDH GLOBAL INDONESIA";"138.201.161.139";"24940";"DE"
"2017-09-28 05:47:42";"Distribution Site";"Locky";"borcom.de";"http://borcom.de/d8743fgh";"offline";"";"217.160.0.69";"8560";"DE"
"2017-09-28 05:47:31";"Distribution Site";"Locky";"ashtontan.com";"http://ashtontan.com/d8743fgh";"offline";"Tucows Domains Inc.";"103.6.198.208";"46015";"MY"
"2017-09-28 05:47:15";"Distribution Site";"Locky";"asecontrids.com";"http://asecontrids.com/d8743fgh";"offline";"CCI REG S.A.";"107.190.129.218";"33182";"US"
"2017-09-28 05:46:41";"Distribution Site";"Locky";"poemsan.info";"http://poemsan.info/p66/d8743fgh";"offline";"Eranet International Limited";"";"";""
"2017-09-28 05:46:29";"Distribution Site";"Locky";"gug-gummi.com";"http://gug-gummi.com/d8743fgh";"offline";"CPS-Datensysteme GmbH";"";"";""
"2017-09-28 05:46:18";"Distribution Site";"Locky";"bosphorustekneleri.com";"http://bosphorustekneleri.com/d8743fgh";"offline";"REG2C.COM; INC.";"93.89.224.147";"51557";"CY"
"2017-09-28 05:46:05";"Distribution Site";"Locky";"avsaroglubisiklet.com";"http://avsaroglubisiklet.com/d8743fgh";"offline";"IHS Telekom; Inc.";"185.120.6.95";"202365";"TR"
"2017-09-27 20:15:26";"C2";"Locky";"91.223.88.50";"http://91.223.88.50/imageload.cgi";"offline";"";"91.223.88.50";"44803";"UA"
"2017-09-27 16:16:07";"Distribution Site";"Locky";"hkcel.com";"http://hkcel.com/niugufvt4";"offline";"Web Commerce Communications Limited dba WebNic.cc";"202.181.132.166";"23881";"HK"
"2017-09-27 16:15:16";"Distribution Site";"Locky";"glostrap.com";"http://glostrap.com/niugufvt4";"offline";"TLDs; LLC dba SRSplus";"34.200.181.247";"14618";"US"
"2017-09-27 16:15:04";"Distribution Site";"Locky";"gdrural.com.au";"http://gdrural.com.au/niugufvt4";"offline";"Enetica";"";"";""
"2017-09-27 16:14:51";"Distribution Site";"Locky";"hmbre.com";"http://hmbre.com/niugufvt4";"offline";"GoDaddy.com; LLC";"50.28.104.37";"53824";"US"
"2017-09-27 16:14:40";"Distribution Site";"Locky";"freevillemusic.com";"http://freevillemusic.com/niugufvt4";"offline";"Tucows Domains Inc.";"66.84.8.235";"17054";"US"
"2017-09-27 16:13:45";"Distribution Site";"Locky";"antwerpvillas.com";"http://antwerpvillas.com/niugufvt4";"offline";"Ascio Technologies; Inc. Danmark - Filial af Ascio technologies; Inc. USA";"78.40.96.174";"28707";"BE"
"2017-09-27 16:13:24";"Distribution Site";"Locky";"asi-automazioni.com";"http://asi-automazioni.com/niugufvt4";"offline";"Internet Domain Service BS Corp";"5.196.219.28";"16276";"FR"
"2017-09-27 12:44:16";"Distribution Site";"Locky";"gilgroup.com";"http://gilgroup.com/niugufvt4";"offline";"Network Solutions; LLC.";"216.177.130.203";"395532";"US"
"2017-09-27 12:44:05";"Distribution Site";"Locky";"graficasicarpearanjuez.com";"http://graficasicarpearanjuez.com/niugufvt4";"offline";"eNom; Inc.";"185.18.197.109";"200960";"ES"
"2017-09-27 12:43:54";"Distribution Site";"Locky";"giraudnet.co.uk";"http://giraudnet.co.uk/niugufvt4";"offline";"XTPN Limited";"188.165.73.188";"16276";"GB"
"2017-09-27 12:43:44";"Distribution Site";"Locky";"apethorpevillage.co.uk";"http://apethorpevillage.co.uk/niugufvt4";"offline";"TUCOWS Inc t/a TUCOWS";"";"";""
"2017-09-27 12:43:33";"Distribution Site";"Locky";"galeona.com";"http://galeona.com/niugufvt4";"offline";"Arsys Internet; S.L. d/b/a NICLINE.COM";"212.89.16.142";"12946";"ES"
"2017-09-27 12:43:23";"Distribution Site";"Locky";"granado.es";"http://granado.es/niugufvt4";"offline";"";"37.247.122.30";"15954";"ES"
"2017-09-27 12:42:51";"Distribution Site";"Locky";"poemsan.info";"http://poemsan.info/p66/niugufvt4";"offline";"Eranet International Limited";"";"";""
"2017-09-26 20:14:16";"Distribution Site";"Locky";"fiancevisacover.com";"http://fiancevisacover.com/jkhguygv73";"offline";"eNom; Inc.";"216.55.186.90";"18501";"US"
"2017-09-26 20:14:05";"Distribution Site";"Locky";"financeforautos.com";"http://financeforautos.com/jkhguygv73";"offline";"GoDaddy.com; LLC";"184.168.221.47";"26496";"US"
"2017-09-26 20:13:54";"Distribution Site";"Locky";"fianceevisa101.com";"http://fianceevisa101.com/jkhguygv73";"offline";"eNom; Inc.";"216.55.186.90";"18501";"US"
"2017-09-26 20:13:44";"Distribution Site";"Locky";"geeks-online.de";"http://geeks-online.de/jkhguygv73";"offline";"";"";"";""
"2017-09-26 20:13:31";"Distribution Site";"Locky";"formareal.com";"http://formareal.com/jkhguygv73";"offline";"eNom; Inc.";"87.118.114.57";"31103";"DE"
"2017-09-26 20:13:20";"Distribution Site";"Locky";"fmarson.com";"http://fmarson.com/jkhguygv73";"offline";"eNom; Inc.";"80.172.241.35";"8426";"PT"
"2017-09-26 20:12:48";"Distribution Site";"Locky";"playbrief.info";"http://playbrief.info/p66/jkhguygv73";"offline";"Eranet International Limited";"";"";""
"2017-09-26 09:42:02";"Distribution Site";"Locky";"brendo.biz";"http://brendo.biz/dg6rerg";"offline";"eNom; LLC";"103.26.41.24";"38532";"SG"
"2017-09-26 09:41:51";"Distribution Site";"Locky";"caldas-cca.com";"http://caldas-cca.com/dg6rerg";"offline";"Domain.com; LLC";"31.47.73.147";"15954";"ES"
"2017-09-26 09:41:38";"Distribution Site";"Locky";"brand-online.eu";"http://brand-online.eu/dg6rerg";"offline";"STRATO AG";"81.169.145.105";"6724";"DE"
"2017-09-26 09:41:28";"Distribution Site";"Locky";"brascopperchile.cl";"http://brascopperchile.cl/dg6rerg";"offline";"";"";"";""
"2017-09-26 09:41:16";"Distribution Site";"Locky";"bsfotodesign.com";"http://bsfotodesign.com/dg6rerg";"offline";"eNom; Inc.";"80.172.241.44";"8426";"PT"
"2017-09-26 09:40:55";"Distribution Site";"Locky";"playbrief.info";"http://playbrief.info/p66/dg6rerg";"offline";"Eranet International Limited";"";"";""
"2017-09-26 09:40:44";"Distribution Site";"Locky";"broadcastaudiodevices.com";"http://broadcastaudiodevices.com/dg6rerg";"offline";"Tucows Domains Inc.";"";"";""
"2017-09-26 09:40:33";"Distribution Site";"Locky";"bouwpartnerzaagenschaaf.nl";"http://bouwpartnerzaagenschaaf.nl/dg6rerg";"offline";"Registrar.eu";"84.38.226.26";"31673";"NL"
"2017-09-26 09:40:23";"Distribution Site";"Locky";"cadsangiorgio.com";"http://cadsangiorgio.com/dg6rerg";"offline";"GoDaddy.com; LLC";"46.254.37.210";"52030";"IT"
"2017-09-26 09:40:11";"Distribution Site";"Locky";"bodywork-sf.net";"http://bodywork-sf.net/dg6rerg";"offline";"eNom; Inc.";"";"";""
"2017-09-26 09:40:00";"Distribution Site";"Locky";"bredabeckerle.com";"http://bredabeckerle.com/dg6rerg";"offline";"Network Solutions; LLC.";"65.44.220.51";"2828";"US"
"2017-09-26 07:28:59";"C2";"Locky";"aqmip.fr";"http://aqmip.fr/main.php";"offline";"1API GmbH";"208.100.26.251";"32748";"US"
"2017-09-25 17:35:35";"Distribution Site";"Locky";"belloisetropical.com";"http://belloisetropical.com/KJSkjdhf";"offline";"Wild West Domains; LLC";"192.249.118.220";"22611";"US"
"2017-09-25 17:35:22";"Distribution Site";"Locky";"bergslotnieuws.nl";"http://bergslotnieuws.nl/KJSkjdhf";"offline";"LeaseWeb Netherlands B.V.";"194.151.161.143";"1136";"NL"
"2017-09-25 17:35:10";"Distribution Site";"Locky";"billwinephotography.com";"http://billwinephotography.com/KJSkjdhf";"offline";"GoDaddy.com; LLC";"54.86.113.84";"14618";"US"
"2017-09-25 17:34:53";"Distribution Site";"Locky";"tertrodefordown.info";"http://tertrodefordown.info/af/KJSkjdhf";"offline";"Eranet International Limited";"";"";""
"2017-09-25 17:33:38";"Distribution Site";"Locky";"babyemozioni.it";"http://babyemozioni.it/KJSkjdhf";"offline";"AZIENDEITALIA-REG";"176.227.171.56";"3313";"IT"
"2017-09-25 17:33:28";"Distribution Site";"Locky";"baptistown-nj.com";"http://baptistown-nj.com/KJSkjdhf";"offline";"GoDaddy.com; LLC";"72.167.121.212";"26496";"US"
"2017-09-25 17:33:14";"Distribution Site";"Locky";"billdickeymasonry.com";"http://billdickeymasonry.com/KJSkjdhf";"offline";"eNom; Inc.";"65.182.174.10";"22458";"US"
"2017-09-25 17:33:03";"Distribution Site";"Locky";"automatedlogic.com.au";"http://automatedlogic.com.au/KJSkjdhf";"offline";"Enetica";"110.173.232.86";"45780";"AU"
"2017-09-25 17:32:51";"Distribution Site";"Locky";"bibliotheque-sur-mesure.com";"http://bibliotheque-sur-mesure.com/KJSkjdhf";"offline";"ELB Group; Inc.";"";"";""
"2017-09-25 17:32:40";"Distribution Site";"Locky";"baskisanati.com";"http://baskisanati.com/KJSkjdhf";"offline";"OnlineNIC; Inc.";"185.77.1.179";"51540";"TR"
"2017-09-25 17:32:29";"Distribution Site";"Locky";"blassagephotography.com";"http://blassagephotography.com/KJSkjdhf";"offline";"Network Solutions; LLC.";"54.86.113.84";"14618";"US"
"2017-09-25 17:32:19";"Distribution Site";"Locky";"bishbosh.com";"http://bishbosh.com/KJSkjdhf";"offline";"eNom; Inc.";"98.124.252.131";"21740";"US"
"2017-09-25 17:32:07";"Distribution Site";"Locky";"bevtec.ch";"http://bevtec.ch/KJSkjdhf";"offline";"iWay AG";"91.201.56.11";"51395";"CH"
"2017-09-25 17:31:56";"Distribution Site";"Locky";"bayarealandmark.com";"http://bayarealandmark.com/KJSkjdhf";"offline";"1&1 Internet SE";"74.208.236.220";"8560";"US"
"2017-09-25 14:19:54";"Distribution Site";"Locky";"tertrodefordown.info";"http://tertrodefordown.info/af/YTkjdJH7w1";"offline";"Eranet International Limited";"";"";""
"2017-09-25 14:19:31";"Distribution Site";"Locky";"awoodshop.net";"http://awoodshop.net/YTkjdJH7w1";"offline";"GoDaddy.com; LLC";"54.86.113.84";"14618";"US"
"2017-09-25 14:19:20";"Distribution Site";"Locky";"auto-ecole-prudence.com";"http://auto-ecole-prudence.com/YTkjdJH7w1";"offline";"Gandi SAS";"178.20.66.207";"29608";"FR"
"2017-09-25 14:19:10";"Distribution Site";"Locky";"bagnolipisa.it";"http://bagnolipisa.it/YTkjdJH7w1";"offline";"TESENE-REG";"77.72.25.23";"44062";"IT"
"2017-09-25 14:18:58";"Distribution Site";"Locky";"asheardontheradiogreens.com";"http://asheardontheradiogreens.com/YTkjdJH7w1";"offline";"eNom; Inc.";"199.30.241.139";"36529";"US"
"2017-09-25 14:18:46";"Distribution Site";"Locky";"azimuth.com.pt";"http://azimuth.com.pt/YTkjdJH7w1";"offline";"";"80.172.241.36";"8426";"PT"
"2017-09-25 14:18:33";"Distribution Site";"Locky";"asesoreszapico.com";"http://asesoreszapico.com/YTkjdJH7w1";"offline";"Arsys Internet; S.L. d/b/a NICLINE.COM";"168.63.98.233";"8075";"NL"
"2017-09-25 14:18:21";"Distribution Site";"Locky";"augsburger-maerchentheater.de";"http://augsburger-maerchentheater.de/YTkjdJH7w1";"offline";"";"";"";""
"2017-09-25 14:18:11";"Distribution Site";"Locky";"baburkuyumculuk.com";"http://baburkuyumculuk.com/YTkjdJH7w1";"offline";"FBS Inc.";"213.142.143.191";"60781";"TR"
"2017-09-24 08:59:10";"C2";"Locky";"vujqbcditgsqxe.fr";"http://vujqbcditgsqxe.fr/main.php";"offline";"1API GmbH";"208.100.26.251";"32748";"US"
"2017-09-22 18:19:34";"C2";"Locky";"juhacjacjckclqf.pw";"http://juhacjacjckclqf.pw/main.php";"offline";"Namecheap";"208.100.26.251";"32748";"US"
"2017-09-22 10:05:25";"Distribution Site";"Locky";"andresarlemijn.nl";"http://andresarlemijn.nl/jhdsgvc74";"offline";"NETZOZEKER B.V.";"195.60.215.74";"20847";"NL"
"2017-09-22 10:05:13";"Distribution Site";"Locky";"amatuermatch.org";"http://amatuermatch.org/jhdsgvc74";"offline";"Tucows Inc.";"";"";""
"2017-09-22 10:04:53";"Distribution Site";"Locky";"ideathlike.net";"http://ideathlike.net/p66/jhdsgvc74";"offline";"Eranet International Limited";"";"";""
"2017-09-22 10:04:41";"Distribution Site";"Locky";"animal-naturals.net";"http://animal-naturals.net/jhdsgvc74";"offline";"GoDaddy.com; LLC";"50.63.202.51";"26496";"US"
"2017-09-22 10:04:29";"Distribution Site";"Locky";"andza.lv";"http://andza.lv/jhdsgvc74";"offline";"";"";"";""
"2017-09-22 10:04:12";"Distribution Site";"Locky";"aerotransfer.cl";"http://aerotransfer.cl/jhdsgvc74";"offline";"";"185.28.23.8";"47583";"US"
"2017-09-22 10:02:35";"Distribution Site";"Locky";"amesatarragona.com";"http://amesatarragona.com/jhdsgvc74";"offline";"10dencehispahard; S.L";"87.98.227.9";"16276";"ES"
"2017-09-22 10:02:23";"Distribution Site";"Locky";"anderlaw.com";"http://anderlaw.com/jhdsgvc74";"offline";"eNom; Inc.";"98.124.251.69";"21740";"US"
"2017-09-22 10:02:10";"Distribution Site";"Locky";"alibristolphotography.com";"http://alibristolphotography.com/jhdsgvc74";"offline";"GoDaddy.com; LLC";"54.86.113.84";"14618";"US"
"2017-09-22 10:01:59";"Distribution Site";"Locky";"allesandradesigns.com";"http://allesandradesigns.com/jhdsgvc74";"offline";"Deluxe Small Business Sales; Inc. d/b/a Aplus.net";"206.189.64.156";"14061";"US"
"2017-09-22 10:01:47";"Distribution Site";"Locky";"appartement-sailer.at";"http://appartement-sailer.at/jhdsgvc74";"offline";"";"";"";""
"2017-09-22 10:01:34";"Distribution Site";"Locky";"aldridgestudios.com";"http://aldridgestudios.com/jhdsgvc74";"offline";"eNom; Inc.";"192.185.5.88";"20013";"US"
"2017-09-22 10:01:22";"Distribution Site";"Locky";"antwerpiastamps.be";"http://antwerpiastamps.be/jhdsgvc74";"offline";"Combell nv";"77.241.93.243";"34762";"BE"
"2017-09-22 10:01:11";"Distribution Site";"Locky";"arc-conduite.com";"http://arc-conduite.com/jhdsgvc74";"offline";"Gandi SAS";"178.20.66.207";"29608";"FR"
"2017-09-22 10:00:59";"Distribution Site";"Locky";"ar-inversiones.com";"http://ar-inversiones.com/jhdsgvc74";"offline";"Tecnocratica Centro de Datos; S.L.";"37.247.122.52";"15954";"ES"
"2017-09-22 10:00:48";"Distribution Site";"Locky";"arktupala.com";"http://arktupala.com/jhdsgvc74";"offline";"DYNADOT; LLC";"85.17.24.201";"60781";"NL"
"2017-09-22 05:43:35";"Payment Site";"Cerber";"oqwygprskqv65j72.1jquw7.top";"http://oqwygprskqv65j72.1jquw7.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-09-21 11:15:40";"Distribution Site";"Locky";"81552.com";"http://81552.com/IUGiwe8";"offline";"GMO Internet; Inc. dba Onamae.com";"203.83.241.105";"63997";"JP"
"2017-09-21 11:14:51";"Distribution Site";"Locky";"moonmusic.com.au";"http://moonmusic.com.au/IUGiwe8";"offline";"AussieHQ Pty Ltd";"27.121.67.36";"24446";"AU"
"2017-09-21 11:09:28";"Distribution Site";"Locky";"agricom.it";"http://agricom.it/IUGiwe8";"offline";"WIDE-REG";"195.225.168.230";"31034";"IT"
"2017-09-21 11:09:17";"Distribution Site";"Locky";"aetozi.gr";"http://aetozi.gr/IUGiwe8";"offline";"";"";"";""
"2017-09-21 11:08:50";"Distribution Site";"Locky";"ahlbrandt.eu";"http://ahlbrandt.eu/IUGiwe8";"offline";"Vautron Rechenzentrum AG";"87.230.26.149";"8972";"DE"
"2017-09-21 11:08:17";"Distribution Site";"Locky";"fulcar.info";"http://fulcar.info/p66/IUGiwe8";"offline";"Eranet International Limited";"";"";""
"2017-09-21 05:39:15";"C2";"Locky";"91.219.28.231";"http://91.219.28.231/imageload.cgi";"offline";"";"91.219.28.231";"62088";"NL"
"2017-09-21 05:19:25";"Distribution Site";"Locky";"4advice-interactive.be";"http://4advice-interactive.be/slehGTexc";"offline";"Register NV/SA";"";"";""
"2017-09-21 05:19:13";"Distribution Site";"Locky";"rasbery.co.uk";"http://rasbery.co.uk/slehGTexc";"offline";"UK Web.Solutions Direct Ltd";"138.68.131.20";"14061";"GB"
"2017-09-21 05:19:00";"Distribution Site";"Locky";"121-psychic-reading.co.uk";"http://121-psychic-reading.co.uk/slehGTexc";"offline";"iDAQ Limited";"217.168.155.63";"34660";"GB"
"2017-09-21 05:18:48";"Distribution Site";"Locky";"adaliyapi.com";"http://adaliyapi.com/slehGTexc";"offline";"PDR Ltd. d/b/a PublicDomainRegistry.com";"77.92.99.5";"25145";"TR"
"2017-09-21 05:18:36";"Distribution Site";"Locky";"PamelaSparrowChilds.com";"http://PamelaSparrowChilds.com/slehGTexc";"offline";"GoDaddy.com; LLC";"104.28.8.205|104.28.8.205|104.28.9.205";"13335|13335";"US|US;United States"
"2017-09-21 05:18:25";"Distribution Site";"Locky";"3e.com.pt";"http://3e.com.pt/slehGTexc";"offline";"";"174.141.224.179";"32181";"US"
"2017-09-21 05:18:13";"Distribution Site";"Locky";"2-wave.com";"http://2-wave.com/slehGTexc";"offline";"GMO Internet; Inc. dba Onamae.com";"209.54.62.81";"54782";"US"
"2017-09-21 05:18:00";"Distribution Site";"Locky";"robinsonfun.pl";"http://robinsonfun.pl/slehGTexc";"offline";"OVH SAS";"";"";""
"2017-09-20 11:43:41";"C2";"Locky";"5.188.63.23";"http://5.188.63.23/imageload.cgi";"offline";"";"5.188.63.23";"49335";"RU"
"2017-09-20 08:49:34";"Distribution Site";"Locky";"rockrak.com";"http://rockrak.com/RSkfsNR7";"offline";"GoDaddy.com; LLC";"68.171.49.151";"17054";"US"
"2017-09-20 08:49:22";"Distribution Site";"Locky";"68.171.49.151";"http://68.171.49.151/RSkfsNR7";"offline";"";"";"";""
"2017-09-20 08:49:10";"Distribution Site";"Locky";"hellonwheelsthemovie.com";"http://hellonwheelsthemovie.com/RSkfsNR7";"offline";"Tucows Domains Inc.";"66.36.165.149";"14265";"US"
"2017-09-20 08:48:58";"Distribution Site";"Locky";"wilvreeburg.nl";"http://wilvreeburg.nl/RSkfsNR7";"offline";"Novisites";"128.140.221.197";"25525";"NL"
"2017-09-20 08:48:47";"Distribution Site";"Locky";"mariamandrioli.com";"http://mariamandrioli.com/RSkfsNR7";"online";"GoDaddy.com; LLC";"";"";""
"2017-09-20 08:48:35";"Distribution Site";"Locky";"ryterorrephat.info";"http://ryterorrephat.info/af/RSkfsNR7";"offline";"Eranet International Limited";"";"";""
"2017-09-20 08:48:21";"Distribution Site";"Locky";"pyefittedfurniture.co.uk";"http://pyefittedfurniture.co.uk/RSkfsNR7";"offline";"UK Web.Solutions Direct Ltd";"";"";""
"2017-09-20 08:48:09";"Distribution Site";"Locky";"digiviews.co.uk";"http://digiviews.co.uk/RSkfsNR7";"offline";"Freeparking Domain Registrars Inc. t/a Freeparking Domain Registrars Inc.";"";"";""
